,mass_wrt_earth,radius_wrt_earth,planet_type
4553,5.56,2.22,Neptune-like
4554,6.08,2.299,Neptune-like
4555,10.5,1.71,Super Earth
4556,15.6,4.235,Neptune-like
4557,106.212,11.055,Gas Giant
4558,35.0,6.435,Neptune-like
4559,17.1,4.224,Neptune-like
4560,209.9118,13.75,Gas Giant
4561,346.62,11.33,Gas Giant
4562,4.6,1.39,Super Earth
4563,0.4,0.85,Terrestrial
4564,2.22,1.385,Super Earth
4565,1.94,1.521,Super Earth
4566,3.06,1.56,Super Earth
4567,6.38,1.635,Super Earth
4568,1.76,1.169,Super Earth
4569,2.33,1.242,Super Earth
4570,0.35,0.696,Terrestrial
4571,1.4,0.982,Super Earth
4572,8.7,1.088,Super Earth
4573,2.25,1.303,Super Earth
4576,30.8,4.609,Neptune-like
4577,1.46,1.12,Super Earth
4578,5.95,2.266,Neptune-like
4579,13.2,1.32,Super Earth
4580,25.3,1.367,Super Earth
4581,13.3,3.641,Neptune-like
4582,2.87,1.305,Super Earth
4583,1.54,1.147,Super Earth
4584,2.62,1.332,Super Earth
4585,8.6,2.255,Super Earth
4586,29.32,4.631,Neptune-like
4587,257.58000000000004,9.790000000000001,Gas Giant
4588,1176.6000000000001,17.567,Gas Giant
4589,985.8000000000001,16.830000000000002,Gas Giant
4590,3.3,1.63,Super Earth
4591,263.94,13.64,Gas Giant
4592,23.4,5.082,Neptune-like
4593,1303.8,12.76,Gas Giant
4594,10.4,3.146,Neptune-like
4595,67.416,9.459999999999999,Gas Giant
4596,826.8000000000001,12.979999999999999,Gas Giant
4597,3498.0,12.21,Gas Giant
4598,171.72,13.97,Gas Giant
4599,9.2,2.926,Neptune-like
4600,85.86,10.934,Gas Giant
4601,477.0,13.309999999999999,Gas Giant
4602,30.0,5.885000000000001,Neptune-like
4603,17.0,4.213,Neptune-like
4604,18.0,4.356,Neptune-like
4605,1526.3999999999999,12.649999999999999,Gas Giant
4606,3688.7999999999997,12.21,Gas Giant
4607,2671.2000000000003,12.32,Gas Giant
4608,6.7,2.431,Neptune-like
4609,871.32,12.979999999999999,Gas Giant
4610,3.24,1.62,Super Earth
4611,33.7,6.292,Neptune-like
4612,890.4,12.979999999999999,Gas Giant
4613,197.16,13.86,Gas Giant
4614,5724.0,11.88,Gas Giant
4615,11.3,3.311,Neptune-like
4616,1176.6000000000001,12.76,Gas Giant
4617,190.79999999999998,13.86,Gas Giant
4618,4579.2,11.99,Gas Giant
4619,763.1999999999999,12.979999999999999,Gas Giant
4620,7536.599999999999,11.770000000000001,Gas Giant
4621,2127.42,12.43,Gas Giant
4622,693.24,13.09,Gas Giant
4623,101.76,12.100000000000001,Gas Giant
4624,127.2,13.75,Gas Giant
4625,146.28,13.97,Gas Giant
4626,687.516,13.255,Gas Giant
4627,109.392,8.987,Gas Giant
4628,66.14399999999999,11.528,Gas Giant
4629,1539.12,12.562,Gas Giant
4630,29.24036,4.884,Neptune-like
4631,238.818,12.100000000000001,Gas Giant
4632,212.10600000000002,14.3,Gas Giant
4633,242.952,13.64,Gas Giant
4634,130.06199999999998,13.309999999999999,Gas Giant
4635,258.216,14.63,Gas Giant
4636,947.64,11.770000000000001,Gas Giant
4637,750.4799999999999,14.63,Gas Giant
4638,194.934,13.937,Gas Giant
4639,165.36,13.354,Gas Giant
4640,203.202,11.252999999999998,Gas Giant
4641,235.32,17.544999999999998,Gas Giant
4642,756.8399999999999,16.28,Gas Giant
4643,20.6,3.1239999999999997,Neptune-like
4644,72.822,12.495999999999999,Gas Giant
4645,425.80199999999996,14.586,Gas Giant
4646,295.74,11.99,Gas Giant
4647,922.1999999999999,11.770000000000001,Gas Giant
4648,2330.94,12.43,Gas Giant
4649,731.4,13.09,Gas Giant
4650,4499.7,12.100000000000001,Gas Giant
4651,763.1999999999999,12.979999999999999,Gas Giant
4652,7061.508,11.770000000000001,Gas Giant
4653,7842.516,11.770000000000001,Gas Giant
4654,731.4,13.09,Gas Giant
4655,1761.72,12.54,Gas Giant
4656,826.8000000000001,12.979999999999999,Gas Giant
4657,1208.3999999999999,12.76,Gas Giant
4658,14.1,3.773,Neptune-like
4659,5.5,2.21,Neptune-like
4660,231.186,13.75,Gas Giant
4661,85.86,10.934,Gas Giant
4662,144.07626,13.97,Gas Giant
4663,80.04378,10.472,Gas Giant
4664,20.0,4.631,Neptune-like
4665,57.239999999999995,8.58,Gas Giant
4666,1462.8,12.649999999999999,Gas Giant
4667,60.42,8.844000000000001,Gas Giant
4668,168.54000000000002,13.97,Gas Giant
4669,279.84,13.64,Gas Giant
4670,46.11,7.568,Gas Giant
4671,273.48,13.64,Gas Giant
4672,588.3000000000001,13.2,Gas Giant
4673,868.14,12.979999999999999,Gas Giant
4674,124.02000000000001,13.309999999999999,Gas Giant
4675,149.45999999999998,13.97,Gas Giant
4676,53.106,8.228,Gas Giant
4677,35.0,6.435,Neptune-like
4678,4134.0,12.100000000000001,Gas Giant
4679,92.22,11.33,Gas Giant
4680,1.66,1.16,Super Earth
4681,3024.18,12.32,Gas Giant
4682,203.52,13.86,Gas Giant
4683,858.6,12.979999999999999,Gas Giant
4684,162.18,13.97,Gas Giant
4685,181.26,13.86,Gas Giant
4686,1170.24,12.76,Gas Giant
4687,55.331999999999994,8.426,Gas Giant
4688,83.634,10.758,Gas Giant
4689,178.08,13.86,Gas Giant
4690,228.95999999999998,13.75,Gas Giant
4691,1081.2,12.87,Gas Giant
4692,21.0,4.763,Neptune-like
4693,807.72,12.979999999999999,Gas Giant
4694,17.9,4.3340000000000005,Neptune-like
4695,137.694,14.08,Gas Giant
4696,1303.8,12.76,Gas Giant
4697,1329.24,12.76,Gas Giant
4698,136.74,14.08,Gas Giant
4699,4254.84,12.100000000000001,Gas Giant
4700,1.43,1.11,Super Earth
4701,251.22,13.64,Gas Giant
4702,3.269,1.62,Super Earth
4703,127.518,13.75,Gas Giant
4704,130.38,13.97,Gas Giant
4705,9.0,2.8930000000000002,Neptune-like
4706,162.18,13.97,Gas Giant
4707,1758.5400000000002,12.54,Gas Giant
4708,960.36,12.87,Gas Giant
4709,505.62,13.309999999999999,Gas Giant
4710,3587.04,12.21,Gas Giant
4711,4.43,1.94,Super Earth
4712,238.5,13.75,Gas Giant
4713,14.62011,3.8499999999999996,Neptune-like
4714,6.4,2.3649999999999998,Neptune-like
4715,6.228,2.332,Neptune-like
4716,101.76,12.100000000000001,Gas Giant
4717,13.93,3.74,Neptune-like
4718,3.96,1.82,Super Earth
4719,1526.3999999999999,12.649999999999999,Gas Giant
4720,426.12,13.42,Gas Giant
4721,572.4,13.2,Gas Giant
4722,890.4,12.979999999999999,Gas Giant
4723,8.4,2.783,Neptune-like
4724,213.06,13.75,Gas Giant
4725,244.86,13.75,Gas Giant
4726,1399.2,12.649999999999999,Gas Giant
4727,1977.9599999999998,12.54,Gas Giant
4728,162.18,13.97,Gas Giant
4729,1036.6799999999998,12.87,Gas Giant
4730,1090.74,12.87,Gas Giant
4731,3249.96,12.21,Gas Giant
4732,4515.599999999999,12.100000000000001,Gas Giant
4733,2.5,1.39,Super Earth
4734,699.6,13.09,Gas Giant
4735,1431.0,17.71,Gas Giant
4736,197.16,13.75,Gas Giant
4737,174.9,11.209,Gas Giant
4738,400.68,12.023,Gas Giant
4739,375.23999999999995,13.2,Gas Giant
4740,321.18,12.43,Gas Giant
4741,327.54,14.96,Gas Giant
4742,442.02,14.993,Gas Giant
4743,540.6,13.2,Gas Giant
4744,477.0,13.309999999999999,Gas Giant
4745,1303.8,12.76,Gas Giant
4746,4452.0,12.100000000000001,Gas Giant
4747,954.0,29.92,Gas Giant
4748,636.0,22.44,Gas Giant
4749,168.858,6.061000000000001,Neptune-like
4750,25440.0,9.933,Gas Giant
4751,3.63,2.06,Neptune-like
4752,13.38,3.652,Neptune-like
4753,734.58,10.350999999999999,Gas Giant
4754,171.72,13.97,Gas Giant
4755,597.8399999999999,13.2,Gas Giant
4756,2477.22,12.32,Gas Giant
4757,1.07,1.03,Super Earth
4758,486.54,13.309999999999999,Gas Giant
4759,1.97,1.22,Super Earth
4760,0.02,0.338,Terrestrial
4761,4.3,1.91,Super Earth
4762,3.9,1.8,Super Earth
4763,795.0,12.979999999999999,Gas Giant
4765,252.77820000000003,13.64,Gas Giant
4766,234.048,16.973,Gas Giant
4767,411.492,12.573,Gas Giant
4768,793.0920000000001,13.794,Gas Giant
4769,1370.58,12.056000000000001,Gas Giant
4770,1939.8,12.485,Gas Giant
4771,1373.76,12.177,Gas Giant
4772,212.424,11.682,Gas Giant
4773,597.8399999999999,18.7,Gas Giant
4774,117.978,14.135,Gas Giant
4775,378.41999999999996,11.098999999999998,Gas Giant
4776,332.27819999999997,13.53,Gas Giant
4777,25.0,5.279999999999999,Neptune-like
4778,1.4,1.11,Super Earth
4779,1908.0,13.75,Gas Giant
4780,4.0,1.83,Super Earth
4781,5088.0,11.99,Gas Giant
4782,2862.0,12.32,Gas Giant
4783,1335.6000000000001,12.76,Gas Giant
4784,4134.0,12.100000000000001,Gas Giant
4785,3084.6,12.43,Gas Giant
4786,1208.3999999999999,8.91,Gas Giant
4787,527.88,13.2,Gas Giant
4788,1892.1000000000001,12.54,Gas Giant
4789,3.93,1.81,Super Earth
4790,3.93,1.81,Super Earth
4791,1.75,1.18,Super Earth
4792,1.83,1.19,Super Earth
4793,6550.8,11.88,Gas Giant
4794,20.0,4.631,Neptune-like
4795,1.05,1.02,Super Earth
4796,1.11,1.04,Super Earth
4797,942.50748,11.044,Gas Giant
4798,617.556,12.286999999999999,Gas Giant
4799,213.06,16.39,Gas Giant
4800,10.15,2.222,Super Earth
4801,9.78,3.0360000000000005,Neptune-like
4802,13.5,2.541,Super Earth
4803,2.5,2.6069999999999998,Neptune-like
4804,9.95,1.791,Super Earth
4805,1065.3,14.3,Gas Giant
4806,12.9,3.5860000000000003,Neptune-like
4807,309.73199999999997,16.5,Gas Giant
4808,4.27,1.9,Super Earth
4809,8.64,2.827,Neptune-like
4810,19.3,4.543,Neptune-like
4811,7.46,2.585,Neptune-like
4812,14.3,3.8059999999999996,Neptune-like
4813,6.94,2.486,Neptune-like
4814,375.23999999999995,14.3,Gas Giant
4815,6.28,2.3649999999999998,Neptune-like
4816,66.462,9.394,Gas Giant
4817,7.85,2.673,Neptune-like
4818,15.4,3.5860000000000003,Neptune-like
4819,5.9,1.694,Super Earth
4820,8.1,2.959,Neptune-like
4821,8.8,2.464,Super Earth
4822,5.3,3.443,Neptune-like
4823,14.8,3.7070000000000003,Neptune-like
4824,140.238,11.242,Gas Giant
4825,9.5,2.673,Neptune-like
4826,6.63,2.706,Neptune-like
4827,13.6,2.871,Neptune-like
4828,8.56,2.3649999999999998,Super Earth
4829,13.2,2.706,Super Earth
4830,11.84,3.0580000000000003,Neptune-like
4831,13.5,2.3209999999999997,Super Earth
4832,2.2,1.56,Super Earth
4833,96.45258000000001,8.932,Gas Giant
4834,24.6,4.059,Neptune-like
4835,26.7,5.489,Neptune-like
4836,5883.0,11.99,Gas Giant
4837,42.0237,5.1370000000000005,Gas Giant
4838,84.04422000000001,10.78,Gas Giant
4839,94.764,13.541,Gas Giant
4840,113.208,9.251,Gas Giant
4841,22.4,3.355,Neptune-like
4842,753.6600000000001,15.355999999999998,Gas Giant
4843,33.0,6.721,Neptune-like
4844,2.42,1.36,Super Earth
4845,9.0,3.883,Neptune-like
4846,992.1600000000001,16.39,Gas Giant
4847,1.71,1.17,Super Earth
4848,3.87,1.397,Super Earth
4849,11.8,3.399,Neptune-like
4850,4.82,1.672,Super Earth
4851,3.21,1.28,Super Earth
4852,6.64,2.064,Super Earth
4853,270.618,11.66,Gas Giant
4854,798.18,13.805,Gas Giant
4855,1004.88,14.96,Gas Giant
4856,731.4,20.625,Gas Giant
4857,375.23999999999995,14.146,Gas Giant
4858,314.82,13.629000000000001,Gas Giant
4859,4.91,1.79,Super Earth
4860,387.96,16.379,Gas Giant
4861,182.214,13.86,Gas Giant
4862,41.34,2.06,Super Earth
4863,200.34,10.857,Gas Giant
4864,3.78,1.7,Super Earth
4865,2.57,1.41,Super Earth
4866,26.1,5.335,Neptune-like
4867,333.90000000000003,13.53,Gas Giant
4868,5.5,2.03,Neptune-like
4869,48.825720000000004,3.0360000000000005,Gas Giant
4870,251.538,11.946000000000002,Gas Giant
4871,28.3,5.236,Neptune-like
4872,26.78,4.961,Neptune-like
4873,1723.56,10.615,Gas Giant
4874,57.03012,1.39,Super Earth
4875,14.0,2.12,Neptune-like
4876,15.0,2.475,Neptune-like
4877,10.8,3.08,Neptune-like
4878,222.6,15.84,Gas Giant
4879,1.5,1.152,Super Earth
4880,4.77,1.669,Super Earth
4881,3.01,2.519,Neptune-like
4882,3.86,2.207,Neptune-like
4883,7.72,2.2439999999999998,Super Earth
4884,3.94,2.816,Neptune-like
4885,2.57,1.258,Super Earth
4886,731.4,12.54,Gas Giant
4887,68.05199999999999,11.440000000000001,Gas Giant
4888,2.27,1.31,Super Earth
4889,209.88000000000002,12.649999999999999,Gas Giant
4890,133.56,11.088000000000001,Gas Giant
4891,1399.2,12.286999999999999,Gas Giant
4892,731.4,15.84,Gas Giant
4893,7.32,2.563,Neptune-like
4894,2.24,1.3,Super Earth
4895,6.89,2.475,Neptune-like
4896,12.0,3.432,Neptune-like
4897,10.5,3.1679999999999997,Neptune-like
4898,4.82,2.04,Super Earth
4899,1596.36,14.817,Gas Giant
4900,6.37,2.19,Super Earth
4901,260.76,10.559999999999999,Gas Giant
4902,178.08,9.911,Gas Giant
4903,18.75188,7.853999999999999,Neptune-like
4904,876.0899999999999,11.11,Gas Giant
4905,206.70000000000002,11.187,Gas Giant
4906,298.91999999999996,19.47,Gas Giant
4907,26.0,3.443,Neptune-like
4908,311.004,11.11,Gas Giant
4909,117.342,13.09,Gas Giant
4910,203.52,10.945,Gas Giant
4911,13.8,2.97,Neptune-like
4912,502.44,14.102,Gas Giant
4913,5.45,2.194,Neptune-like
4914,3.26,1.62,Super Earth
4915,19.5,1.74,Super Earth
4916,508.8,9.9,Gas Giant
4917,2.67,1.44,Super Earth
4918,8.96,2.882,Neptune-like
4919,3.46,1.68,Super Earth
4920,105.894,10.175,Gas Giant
4921,3.89,1.8,Super Earth
4922,2.1,1.25,Super Earth
4923,318.0,2.684,Neptune-like
4924,8.0,2.695,Neptune-like
4925,63.918000000000006,10.725,Gas Giant
4926,260.76,13.387,Gas Giant
4927,43.884,7.029,Gas Giant
4928,193.98,19.36,Gas Giant
4929,8.8,2.717,Neptune-like
4930,1.58,1.206,Super Earth
4931,6.15,2.31,Neptune-like
4932,4.78,2.133,Neptune-like
4933,7.51,2.596,Neptune-like
4934,721.86,12.738,Gas Giant
4935,1599.222,12.562,Gas Giant
4936,375.23999999999995,23.1,Gas Giant
4937,82.68,8.14,Gas Giant
4938,324.36,12.364,Gas Giant
4939,222.6,11.11,Gas Giant
4940,85.34484,11.780999999999999,Gas Giant
4941,16.5,5.885000000000001,Neptune-like
4942,3.61,1.72,Super Earth
4943,7.95,2.684,Neptune-like
4944,457.91999999999996,13.321000000000002,Gas Giant
4945,7.17,2.629,Neptune-like
4946,16.42,4.994,Neptune-like
4947,3.07,1.28,Super Earth
4948,2.83,1.49,Super Earth
4949,9.9,3.234,Neptune-like
4950,143.1,16.5,Gas Giant
4951,5.76,2.222,Neptune-like
4952,6.41,2.3649999999999998,Neptune-like
4953,8.35,2.7720000000000002,Neptune-like
4954,4.31,1.91,Super Earth
4955,9.8,3.047,Neptune-like
4956,15.6,3.993,Neptune-like
4957,731.4,12.298000000000002,Gas Giant
4958,168.54000000000002,10.34,Gas Giant
4959,486.54,10.89,Gas Giant
4960,1.42,1.166,Super Earth
4961,5.03,2.09,Super Earth
4962,33.12,6.236999999999999,Neptune-like
4963,15.05,3.916,Neptune-like
4964,1036.6799999999998,11.66,Gas Giant
4965,24.8,5.247,Neptune-like
4966,4452.0,11.770000000000001,Gas Giant
4967,23.7,5.126,Neptune-like
4968,127.2,9.129999999999999,Gas Giant
4969,61.533,5.7090000000000005,Gas Giant
4971,0.674,0.903,Terrestrial
4972,4.78,2.03,Super Earth
4973,419.76000000000005,11.098999999999998,Gas Giant
4974,1147.98,11.946000000000002,Gas Giant
4975,1911.1799999999998,12.001,Gas Giant
4976,1.59,1.423,Super Earth
4977,5.4,2.827,Neptune-like
4978,11.95,2.486,Super Earth
4979,16.0,2.618,Super Earth
4980,3.0,2.2769999999999997,Neptune-like
4981,465.23400000000004,11.22,Gas Giant
4982,13.6,3.685,Neptune-like
4983,2012.94,11.66,Gas Giant
4984,279.84,19.480999999999998,Gas Giant
4985,23.6,5.148000000000001,Neptune-like
4986,393.048,12.87,Gas Giant
4987,0.704,0.914,Terrestrial
4988,7.27,2.552,Neptune-like
4989,1.25,1.073,Super Earth
4990,0.818,0.953,Terrestrial
4991,4.85,2.049,Super Earth
4992,7.76,2.651,Neptune-like
4993,6.68,2.431,Neptune-like
4994,9.79,2.233,Super Earth
4995,9.32,2.585,Neptune-like
4996,4.0,1.85,Super Earth
4997,5.3,2.02,Super Earth
4998,36.4,6.5889999999999995,Neptune-like
4999,18.467,2.871,Super Earth
5000,2.15,1.27,Super Earth
5001,381.59999999999997,8.47,Gas Giant
5002,39.09,3.377,Gas Giant
5003,302.09999999999997,11.770000000000001,Gas Giant
5004,212.10600000000002,12.881,Gas Giant
5005,826.8000000000001,4.719,Neptune-like
5006,795.0,5.687,Neptune-like
5007,55.331999999999994,9.372,Gas Giant
5008,9.1,2.717,Neptune-like
5009,3593.4,12.21,Gas Giant
5010,1.374,1.116,Super Earth
5011,1.308,1.097,Super Earth
5012,0.388,0.788,Terrestrial
5013,0.692,0.92,Terrestrial
5014,1.039,1.045,Super Earth
5015,1.321,1.129,Super Earth
5016,0.326,0.755,Terrestrial
5017,267.12,12.43,Gas Giant
5018,473.82,14.96,Gas Giant
5019,607.38,14.696000000000002,Gas Giant
5020,248.04000000000002,17.71,Gas Giant
5021,569.22,13.134,Gas Giant
5022,1939.8,12.54,Gas Giant
5023,795.0,12.979999999999999,Gas Giant
5024,3180.0,12.21,Gas Giant
5025,104.94000000000001,12.32,Gas Giant
5026,1087.56,12.87,Gas Giant
5027,1717.2,12.54,Gas Giant
5028,3428.04,12.21,Gas Giant
5029,4452.0,12.100000000000001,Gas Giant
5030,1908.0,12.100000000000001,Gas Giant
5031,407.04,13.42,Gas Giant
5032,218.6568,13.75,Gas Giant
5033,4445.64,12.100000000000001,Gas Giant
5034,3259.5,12.21,Gas Giant
5035,162.18,13.97,Gas Giant
5036,4770.0,11.99,Gas Giant
5037,5088.0,11.99,Gas Giant
5038,4452.0,12.100000000000001,Gas Giant
5041,1017.6,12.87,Gas Giant
5042,75.048,10.076,Gas Giant
5043,26.7,5.489,Neptune-like
5044,33.6,6.292,Neptune-like
5045,56.922,8.58,Gas Giant
5046,222.6,13.75,Gas Giant
5047,3561.6,12.21,Gas Giant
5048,400.68,14.63,Gas Giant
5049,162.18,15.729999999999999,Gas Giant
5050,473.82,16.808,Gas Giant
5051,404.496,12.507,Gas Giant
5052,572.4,10.559999999999999,Gas Giant
5053,515.1600000000001,11.22,Gas Giant
5054,30.5,10.34,Neptune-like
5055,114.47999999999999,12.979999999999999,Gas Giant
5056,1001.6999999999999,11.88,Gas Giant
5057,162.18,13.618,Gas Giant
5058,151.04999999999998,15.499,Gas Giant
5059,562.5419999999999,14.729,Gas Giant
5060,95.39999999999999,11.66,Gas Giant
5061,163.452,15.84,Gas Giant
5062,391.14,15.399999999999999,Gas Giant
5063,251.22,12.21,Gas Giant
5064,1542.3,16.203,Gas Giant
5065,367.926,19.282999999999998,Gas Giant
5066,285.882,14.498000000000001,Gas Giant
5067,190.79999999999998,13.64,Gas Giant
5068,90.34697999999999,10.241,Gas Giant
5069,64.23282,9.206999999999999,Gas Giant
5070,52.3746,14.421,Gas Giant
5071,318.0,10.23,Gas Giant
5072,465.87,21.307000000000002,Gas Giant
5073,391.14,9.790000000000001,Gas Giant
5074,85.86,13.42,Gas Giant
5075,130.38,9.867,Gas Giant
5076,37.35,1.85,Neptune-like
5077,368.88,13.309999999999999,Gas Giant
5078,604.1999999999999,14.3,Gas Giant
5079,480.18,15.18,Gas Giant
5080,387.96,11.99,Gas Giant
5081,37.18611,8.8,Neptune-like
5082,114.47999999999999,13.42,Gas Giant
5083,775.92,15.84,Gas Giant
5084,855.42,13.309999999999999,Gas Giant
5085,267.12,16.830000000000002,Gas Giant
5086,139.92,9.35,Gas Giant
5087,283.02,9.9,Gas Giant
5088,87.45,12.265,Gas Giant
5089,91.26599999999999,8.316,Gas Giant
5090,124.656,13.64,Gas Giant
5091,2811.12,15.18,Gas Giant
5092,2690.28,11.770000000000001,Gas Giant
5093,100.488,13.057,Gas Giant
5094,124.02000000000001,17.05,Gas Giant
5095,40.704,5.61,Gas Giant
5096,182.53199999999998,10.978,Gas Giant
5097,887.22,11.770000000000001,Gas Giant
5098,174.9,15.18,Gas Giant
5099,171.72,15.51,Gas Giant
5100,88.40400000000001,11.99,Gas Giant
5101,791.82,12.573,Gas Giant
5102,1653.6000000000001,11.0,Gas Giant
5103,594.6600000000001,13.222,Gas Giant
5104,677.3399999999999,12.408,Gas Giant
5105,209.244,13.86,Gas Giant
5106,32.10083,6.93,Neptune-like
5107,2544.0,17.380000000000003,Gas Giant
5108,133.56,16.5,Gas Giant
5109,178.39800000000002,14.344000000000001,Gas Giant
5110,394.32,13.42,Gas Giant
5111,508.8,12.056000000000001,Gas Giant
5112,344.71200000000005,10.78,Gas Giant
5113,149.45999999999998,17.27,Gas Giant
5114,1173.42,13.2,Gas Giant
5115,104.94000000000001,15.807,Gas Giant
5116,314.82,13.288,Gas Giant
5117,271.89,16.555,Gas Giant
5118,161.544,17.380000000000003,Gas Giant
5119,527.88,19.91,Gas Giant
5120,248.04000000000002,20.57,Gas Giant
5121,286.2,13.64,Gas Giant
5122,95.082,13.024,Gas Giant
5123,47.064,9.35,Gas Giant
5124,159.636,16.169999999999998,Gas Giant
5125,181.26,14.63,Gas Giant
5126,311.64,13.75,Gas Giant
5127,1341.9599999999998,12.21,Gas Giant
5128,254.4,18.04,Gas Giant
5129,632.82,17.809,Gas Giant
5130,3243.6,13.64,Gas Giant
5131,55.23024,8.415000000000001,Gas Giant
5132,318.0,12.649999999999999,Gas Giant
5133,731.4,13.53,Gas Giant
5134,366.972,15.565000000000001,Gas Giant
5135,271.572,16.313000000000002,Gas Giant
5136,98.898,16.082,Gas Giant
5137,95.39999999999999,11.770000000000001,Gas Giant
5138,213.06,13.53,Gas Giant
5139,281.112,10.581999999999999,Gas Giant
5140,394.32,15.18,Gas Giant
5141,139.92,11.770000000000001,Gas Giant
5142,270.3,13.309999999999999,Gas Giant
5143,282.702,13.409,Gas Giant
5144,73.14,8.47,Gas Giant
5145,296.058,11.891,Gas Giant
5146,152.004,17.038999999999998,Gas Giant
5147,836.3399999999999,10.559999999999999,Gas Giant
5148,665.574,17.523,Gas Giant
5149,178.08,11.0,Gas Giant
5150,225.78,14.3,Gas Giant
5151,750.7980000000001,14.597,Gas Giant
5152,572.4,12.76,Gas Giant
5153,1093.92,13.53,Gas Giant
5154,89.04,13.97,Gas Giant
5155,772.74,15.62,Gas Giant
5156,270.3,12.100000000000001,Gas Giant
5157,1011.24,12.87,Gas Giant
5158,167.586,12.342,Gas Giant
5159,566.04,10.23,Gas Giant
5160,276.66,12.100000000000001,Gas Giant
5161,306.55199999999996,10.405999999999999,Gas Giant
5162,607.38,12.914,Gas Giant
5163,363.79518,12.408,Gas Giant
5164,499.26000000000005,13.309999999999999,Gas Giant
5165,14.2,3.498,Neptune-like
5166,6.77,1.808,Super Earth
5167,254.4,16.5,Gas Giant
5168,117.66,12.21,Gas Giant
5169,377.14799999999997,14.530999999999999,Gas Giant
5170,467.07840000000004,12.825999999999999,Gas Giant
5171,146.28,13.97,Gas Giant
5172,677.976,11.814,Gas Giant
5174,187.61999999999998,17.380000000000003,Gas Giant
5175,193.98,14.63,Gas Giant
5176,143.1,10.34,Gas Giant
5177,204.792,11.55,Gas Giant
5178,308.46,15.729999999999999,Gas Giant
5179,274.43399999999997,8.525,Gas Giant
5180,502.44,11.956999999999999,Gas Giant
5181,174.9,9.68,Gas Giant
5182,852.24,15.51,Gas Giant
5183,165.36,14.520000000000001,Gas Giant
5184,117.66,15.51,Gas Giant
5185,404.178,13.980999999999998,Gas Giant
5186,492.90000000000003,12.232000000000001,Gas Giant
5187,747.3000000000001,15.399999999999999,Gas Giant
5188,136.74,12.649999999999999,Gas Giant
5189,343.44,14.520000000000001,Gas Giant
5190,92.22,12.21,Gas Giant
5191,117.66,11.33,Gas Giant
5192,187.61999999999998,12.803999999999998,Gas Giant
5193,442.02,12.979999999999999,Gas Giant
5194,731.4,14.190000000000001,Gas Giant
5195,909.4799999999999,15.62,Gas Giant
5196,228.95999999999998,14.96,Gas Giant
5197,340.26000000000005,13.97,Gas Giant
5198,292.56,20.130000000000003,Gas Giant
5199,530.106,13.53,Gas Giant
5200,352.98,21.23,Gas Giant
5201,270.3,18.369999999999997,Gas Giant
5202,305.28,14.63,Gas Giant
5203,171.084,10.989,Gas Giant
5204,231.822,15.719000000000001,Gas Giant
5205,372.06,17.82,Gas Giant
5206,95.39999999999999,11.440000000000001,Gas Giant
5207,220.69199999999998,10.362,Gas Giant
5208,402.27,13.64,Gas Giant
5209,693.24,15.235,Gas Giant
5210,133.56,16.06,Gas Giant
5211,1876.2,11.440000000000001,Gas Giant
5212,807.72,12.43,Gas Giant
5213,3005.1,12.32,Gas Giant
5214,200.34,17.93,Gas Giant
5215,426.12,11.33,Gas Giant
5216,255.99,16.071,Gas Giant
5217,467.46,17.567,Gas Giant
5218,159.0,17.380000000000003,Gas Giant
5219,196.524,13.86,Gas Giant
5220,457.91999999999996,13.53,Gas Giant
5221,152.64,13.2,Gas Giant
5222,432.48,12.54,Gas Giant
5223,293.196,12.584,Gas Giant
5224,772.74,11.22,Gas Giant
5225,2385.0,12.43,Gas Giant
5226,4388.400000000001,10.208,Gas Giant
5227,188.256,11.341,Gas Giant
5228,232.458,12.749,Gas Giant
5229,6996.0,10.274000000000001,Gas Giant
5230,1.91,1.21,Super Earth
5231,3.41,1.66,Super Earth
5232,7.7,2.6399999999999997,Neptune-like
5233,6.26,2.043,Neptune-like
5234,1275.1799999999998,16.39,Gas Giant
5235,356.16,14.993,Gas Giant
5236,890.4,12.979999999999999,Gas Giant
5237,263.94,12.54,Gas Giant
5238,179.98799999999997,10.923,Gas Giant
5239,82.68,10.681,Gas Giant
5240,435.66,13.309999999999999,Gas Giant
5241,2318.22,15.51,Gas Giant
5242,451.56,13.75,Gas Giant
5243,378.41999999999996,12.54,Gas Giant
5244,1399.2,22.77,Gas Giant
5245,225.462,15.103,Gas Giant
5246,2003.3999999999999,12.54,Gas Giant
5247,0.7,0.913,Terrestrial
5248,1.14,1.05,Super Earth
5249,1.09,1.03,Super Earth
